"ts","elapsed_s","ok","latency_ms","mouse_x","mouse_y","window","clicks_since","controlEnabled","failsafe","failsafeLatched","commandAgeMs","arming","sp_throttle","sp_roll","sp_pitch","sp_yaw","st_roll","st_pitch","st_yaw","rate_roll","rate_pitch","rate_yaw","corr_roll","corr_pitch","corr_yaw","m1","m2","m3","m4","mpu_online","mpu_valid","mpu_calib","mpu_calibPct","ax","ay","az","gx","gy","gz","att_roll","att_pitch","att_yaw","accelNormG","mpu_temp","mpu_ageMs","bmp_online","bmp_altM","bmp_refReady","gps_valid","gps_sats"
"2026-06-20 14:50:03.900","0,4","True","377","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","254223","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0722","0,0190","0,9985","0,011","0,075","-0,142","1,08","4,18","-162,35","1,002","30,83","14","True","0,23","True","False","0"
"2026-06-20 14:50:04.650","0,91","True","128,7","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","254938","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0734","0,0184","0,9981","0,026","-0,024","-0,134","1,07","4,18","-162,87","1,001","30,84","3","True","0,26","True","False","0"
"2026-06-20 14:50:05.027","1,28","True","126,1","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","255314","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0724","0,0191","0,9988","-0,012","-0,040","-0,111","1,07","4,18","-162,68","1,001","30,84","15","True","0,27","True","False","0"
"2026-06-20 14:50:05.373","1,63","True","130,5","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","255660","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0736","0,0187","0,9977","-0,050","0,014","-0,218","1,07","4,17","-162,55","1,000","30,84","7","True","0,27","True","False","0"
"2026-06-20 14:50:05.718","1,98","True","137,2","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","256005","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0735","0,0181","0,9987","0,057","0,052","-0,111","1,07","4,18","-162,21","1,001","30,85","17","True","0,27","True","False","0"
"2026-06-20 14:50:06.078","2,38","True","177,2","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","256368","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0726","0,0188","0,9977","0,019","0,006","-0,150","1,07","4,18","-162,19","1,000","30,84","3","True","0,26","True","False","0"
"2026-06-20 14:50:06.473","2,74","True","145,1","476","410","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","256761","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0183","0,9987","0,011","-0,055","-0,073","1,07","4,18","-162,41","1,003","30,84","15","True","0,27","True","False","0"
"2026-06-20 14:50:06.835","3,11","True","153,1","730","691","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","257122","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0735","0,0184","0,9985","0,080","-0,101","-0,157","1,07","4,18","-162,64","1,001","30,84","7","True","0,28","True","False","0"
"2026-06-20 14:50:07.196","3,48","True","159,9","871","599","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","257482","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0748","0,0186","0,9987","-0,012","-0,024","-0,218","1,07","4,19","-162,31","1,002","30,82","18","True","0,29","True","False","0"
"2026-06-20 14:50:07.567","3,87","True","174,3","926","824","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","257856","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0728","0,0189","0,9987","0,026","-0,001","-0,157","1,08","4,18","-162,22","1,001","30,83","16","True","0,29","True","False","0"
"2026-06-20 14:50:07.955","4,21","True","131,7","810","688","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","258244","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0733","0,0188","0,9987","0,019","-0,009","-0,127","1,08","4,18","-162,56","1,002","30,81","12","True","0,30","True","False","0"
"2026-06-20 14:50:08.314","4,57","True","129,1","886","787","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","258602","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0725","0,0186","0,9982","0,011","-0,032","-0,157","1,08","4,18","-162,59","1,000","30,82","11","True","0,30","True","False","0"
"2026-06-20 14:50:08.662","4,92","True","127,4","818","793","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","258949","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0720","0,0192","0,9983","0,072","-0,032","-0,203","1,08","4,17","-162,39","1,001","30,82","8","True","0,30","True","False","0"
"2026-06-20 14:50:09.003","5,26","True","127,8","775","824","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","259291","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0735","0,0190","0,9988","0,026","0,006","-0,180","1,08","4,16","-162,25","1,002","30,85","6","True","0,29","True","False","0"
"2026-06-20 14:50:09.347","5,6","True","130,9","790","837","C:\WINDOWS\system32\cmd.exe","0","False","EMERGENCY_STOP","False","259633","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0733","0,0184","0,9981","-0,012","-0,001","-0,134","1,08","4,17","-162,32","1,001","30,82","15","True","0,27","True","False","0"
"2026-06-20 14:50:09.704","5,96","True","130,9","790","837","Drone Avionics Console - Google Chrome","1","False","EMERGENCY_STOP","False","259992","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0739","0,0189","0,9981","0,042","-0,055","-0,173","1,08","4,18","-162,36","1,001","30,85","20","True","0,26","True","False","0"
"2026-06-20 14:50:10.081","6,34","True","130","746","795","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","260370","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0723","0,0188","0,9980","0,065","-0,001","-0,165","1,08","4,18","-162,21","1,001","30,85","16","True","0,24","True","False","0"
"2026-06-20 14:50:10.433","6,69","True","131,6","566","562","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","260719","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0745","0,0181","0,9978","0,004","-0,009","-0,150","1,08","4,19","-162,21","1,001","30,82","10","True","0,22","True","False","0"
"2026-06-20 14:50:10.793","7,07","True","145,7","487","355","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","261079","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0724","0,0187","0,9985","0,019","-0,001","-0,165","1,08","4,19","-162,02","1,001","30,82","24","True","0,22","True","False","0"
"2026-06-20 14:50:11.184","7,45","True","135","475","363","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","261471","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0730","0,0189","0,9984","0,011","0,022","-0,104","1,08","4,19","-162,39","1,002","30,85","7","True","0,22","True","False","0"
"2026-06-20 14:50:11.537","7,78","True","118,7","475","363","Drone Avionics Console - Google Chrome","1","False","EMERGENCY_STOP","False","261824","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0181","0,9981","0,042","-0,040","-0,142","1,07","4,19","-162,48","1,001","30,83","16","True","0,22","True","False","0"
"2026-06-20 14:50:11.885","8,14","True","128,3","475","363","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","262175","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0737","0,0182","0,9981","0,072","-0,009","-0,134","1,07","4,18","-162,35","1,001","30,85","3","True","0,22","True","False","0"
"2026-06-20 14:50:12.229","8,5","True","146,2","480","381","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","262516","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0734","0,0190","0,9982","0,026","0,037","-0,111","1,07","4,18","-162,33","1,001","30,85","5","True","0,22","True","False","0"
"2026-06-20 14:50:12.604","8,86","True","127,8","898","394","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","262893","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0731","0,0187","0,9985","0,049","-0,009","-0,134","1,07","4,18","-162,26","1,001","30,84","8","True","0,19","True","False","0"
"2026-06-20 14:50:12.961","9,22","True","133,4","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","263248","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0736","0,0189","0,9983","0,034","-0,024","-0,127","1,07","4,19","-161,97","1,002","30,85","11","True","0,18","True","False","0"
"2026-06-20 14:50:13.321","9,57","True","126,6","864","400","Drone Avionics Console - Google Chrome","1","False","EMERGENCY_STOP","False","263610","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0733","0,0182","0,9984","0,065","-0,032","-0,089","1,07","4,19","-162,34","1,002","30,85","12","True","0,18","True","False","0"
"2026-06-20 14:50:13.681","9,94","True","129,3","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","263968","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0183","0,9983","0,049","-0,093","-0,127","1,07","4,19","-162,30","1,001","30,85","16","True","0,17","True","False","0"
"2026-06-20 14:50:14.039","10,3","True","129,8","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","264331","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0720","0,0187","0,9988","0,080","-0,001","-0,127","1,07","4,18","-162,13","1,003","30,82","22","True","0,17","True","False","0"
"2026-06-20 14:50:14.383","10,64","True","131,2","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","264674","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0727","0,0192","0,9988","0,057","-0,108","-0,165","1,07","4,18","-162,30","1,002","30,84","6","True","0,17","True","False","0"
"2026-06-20 14:50:14.745","11,01","True","142,6","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","265042","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0730","0,0186","0,9983","-0,042","-0,055","-0,134","1,07","4,19","-162,32","1,001","30,85","15","True","0,16","True","False","0"
"2026-06-20 14:50:15.132","11,39","True","133,8","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","265423","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0736","0,0196","0,9984","0,065","-0,009","-0,150","1,08","4,20","-162,50","1,000","30,83","15","True","0,16","True","False","0"
"2026-06-20 14:50:15.492","11,75","True","131","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","265779","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0190","0,9983","-0,012","-0,047","-0,104","1,08","4,20","-162,37","1,001","30,82","2","True","0,15","True","False","0"
"2026-06-20 14:50:15.837","12,1","True","132,1","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","266123","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0739","0,0186","0,9985","0,057","-0,024","-0,119","1,08","4,20","-162,45","1,001","30,82","16","True","0,14","True","False","0"
"2026-06-20 14:50:16.186","12,44","True","131,3","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","266477","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0194","0,9986","0,011","-0,047","-0,096","1,08","4,20","-162,62","1,001","30,85","7","True","0,15","True","False","0"
"2026-06-20 14:50:16.558","12,81","True","128,7","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","266845","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0723","0,0185","0,9986","0,057","0,014","-0,119","1,08","4,20","-162,42","1,001","30,86","6","True","0,15","True","False","0"
"2026-06-20 14:50:16.917","13,19","True","143,5","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","267204","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0737","0,0186","0,9982","-0,027","-0,062","-0,089","1,08","4,19","-162,43","1,001","30,85","11","True","0,15","True","False","0"
"2026-06-20 14:50:17.305","13,56","True","130","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","267592","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0191","0,9985","-0,027","-0,055","-0,073","1,08","4,19","-162,53","1,001","30,85","13","True","0,16","True","False","0"
"2026-06-20 14:50:17.664","13,94","True","145,7","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","267954","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0726","0,0193","0,9985","0,004","-0,040","-0,089","1,08","4,19","-162,44","1,001","30,85","12","True","0,16","True","False","0"
"2026-06-20 14:50:18.038","14,29","True","129","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","268326","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0739","0,0194","0,9987","-0,004","0,014","-0,119","1,09","4,19","-162,29","1,002","30,83","18","True","0,16","True","False","0"
"2026-06-20 14:50:18.382","14,64","True","134","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","268668","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0722","0,0190","0,9988","0,019","-0,093","-0,127","1,09","4,19","-162,48","1,002","30,85","21","True","0,17","True","False","0"
"2026-06-20 14:50:18.742","15","True","128,5","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","269035","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0737","0,0191","0,9984","0,118","-0,032","-0,127","1,08","4,18","-162,51","1,002","30,84","7","True","0,17","True","False","0"
"2026-06-20 14:50:19.116","15,37","True","130,4","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","269402","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0727","0,0189","0,9989","0,004","-0,017","-0,142","1,08","4,19","-162,43","1,002","30,84","5","True","0,17","True","False","0"
"2026-06-20 14:50:19.477","15,73","True","130,9","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","269764","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0197","0,9985","0,065","-0,032","-0,150","1,09","4,18","-162,83","1,002","30,86","7","True","0,17","True","False","0"
"2026-06-20 14:50:19.834","16,09","True","130,7","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","270122","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0736","0,0189","0,9980","0,065","-0,032","-0,173","1,09","4,18","-162,74","1,000","30,83","12","True","0,16","True","False","0"
"2026-06-20 14:50:20.213","16,47","True","128,6","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","270499","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0728","0,0191","0,9980","0,049","-0,047","-0,150","1,09","4,19","-162,52","1,001","30,85","18","True","0,15","True","False","0"
"2026-06-20 14:50:20.570","16,83","True","129,6","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","270859","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0726","0,0186","0,9984","0,110","0,006","-0,165","1,09","4,19","-162,88","1,001","30,85","14","True","0,14","True","False","0"
"2026-06-20 14:50:20.930","17,23","True","178,2","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","271216","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0187","0,9975","-0,035","-0,101","-0,066","1,09","4,19","-162,94","1,000","30,84","7","True","0,13","True","False","0"
"2026-06-20 14:50:21.321","17,57","True","127,3","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","271609","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0731","0,0188","0,9984","-0,012","-0,062","-0,165","1,09","4,19","-163,07","1,002","30,84","15","True","0,12","True","False","0"
"2026-06-20 14:50:21.678","17,98","True","176,9","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","271981","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0742","0,0182","0,9980","-0,019","-0,032","-0,165","1,08","4,20","-162,98","1,000","30,84","10","True","0,10","True","False","0"
"2026-06-20 14:50:22.087","18,35","True","135,3","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","272380","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0195","0,9987","0,049","0,022","-0,157","1,08","4,21","-163,03","1,002","30,85","23","True","0,09","True","False","0"
"2026-06-20 14:50:22.464","18,73","True","143,6","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","272752","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0721","0,0193","0,9985","0,103","0,022","-0,195","1,08","4,19","-162,62","1,001","30,85","21","True","0,09","True","False","0"
"2026-06-20 14:50:22.856","19,11","True","129,2","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","273143","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0736","0,0186","0,9986","0,042","-0,062","-0,142","1,08","4,19","-162,65","1,001","30,85","15","True","0,09","True","False","0"
"2026-06-20 14:50:23.216","19,47","True","129","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","273503","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0734","0,0185","0,9983","0,095","-0,062","-0,165","1,08","4,20","-162,24","1,002","30,85","19","True","0,09","True","False","0"
"2026-06-20 14:50:23.560","19,81","True","126,8","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","273848","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0185","0,9985","0,065","-0,101","-0,134","1,08","4,19","-162,43","1,001","30,83","9","True","0,09","True","False","0"
"2026-06-20 14:50:23.918","20,18","True","131,1","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","274205","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0734","0,0188","0,9977","0,057","-0,009","-0,165","1,08","4,20","-162,59","0,999","30,87","9","True","0,09","True","False","0"
"2026-06-20 14:50:24.276","20,54","True","132,9","864","400","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","274565","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0733","0,0197","0,9978","0,019","-0,017","-0,173","1,08","4,20","-162,46","1,001","30,85","6","True","0,09","True","False","0"
"2026-06-20 14:50:24.635","20,89","True","131,2","955","339","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","274922","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0739","0,0189","0,9978","0,026","0,037","-0,127","1,08","4,19","-162,21","1,001","30,85","12","True","0,09","True","False","0"
"2026-06-20 14:50:24.981","21,25","True","146,3","1045","339","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","275267","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0190","0,9985","-0,012","-0,009","-0,150","1,09","4,19","-162,26","1,001","30,84","8","True","0,09","True","False","0"
"2026-06-20 14:50:25.375","21,64","True","137,5","1068","357","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","275661","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0710","0,0189","0,9978","0,034","-0,009","-0,157","1,09","4,18","-162,32","0,999","30,85","5","True","0,10","True","False","0"
"2026-06-20 14:50:25.736","22,01","True","149,3","1068","357","Drone Avionics Console - Google Chrome","1","False","EMERGENCY_STOP","False","276022","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0723","0,0189","0,9986","0,057","-0,009","-0,119","1,08","4,17","-162,43","1,003","30,84","13","True","0,10","True","False","0"
"2026-06-20 14:50:26.112","22,38","True","137,5","1068","357","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","276400","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0189","0,9988","-0,004","0,014","-0,104","1,08","4,18","-162,34","1,003","30,85","3","True","0,11","True","False","0"
"2026-06-20 14:50:26.501","22,77","True","138","969","662","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","276787","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0725","0,0192","0,9979","0,088","-0,032","-0,081","1,09","4,18","-162,58","1,000","30,83","10","True","0,12","True","False","0"
"2026-06-20 14:50:26.865","23,12","True","126,2","1007","822","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","277152","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0729","0,0190","0,9981","0,080","0,029","-0,150","1,09","4,18","-162,36","1,001","30,85","17","True","0,12","True","False","0"
"2026-06-20 14:50:27.223","23,48","True","132,8","880","825","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","277513","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0732","0,0190","0,9988","-0,035","-0,001","-0,073","1,09","4,19","-162,36","1,002","30,85","20","True","0,12","True","False","0"
"2026-06-20 14:50:27.580","23,83","True","127,9","854","834","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","277867","False","1303","0,00","0,00","0,00","0,00","0,00","0,00","0,53","1,38","-1,37","-0,53","-0,18","1,20","1301","1304","1302","1303","True","True","True","100","-0,0731","0,0192","0,9991","-0,027","-0,024","-0,119","1,09","4,19","-162,26","1,003","30,85","20","True","0,13","True","False","0"
