"ts","elapsed_s","ok","latency_ms","mouse_x","mouse_y","window","clicks_since","controlEnabled","failsafe","failsafeLatched","commandAgeMs","arming","sp_throttle","sp_roll","sp_pitch","sp_yaw","st_roll","st_pitch","st_yaw","rate_roll","rate_pitch","rate_yaw","corr_roll","corr_pitch","corr_yaw","m1","m2","m3","m4","mpu_online","mpu_valid","mpu_calib","mpu_calibPct","ax","ay","az","gx","gy","gz","att_roll","att_pitch","att_yaw","accelNormG","mpu_temp","mpu_ageMs","bmp_online","bmp_altM","bmp_refReady","gps_valid","gps_sats"
"2026-06-20 15:09:17.902","4,25","True","128,8","1201","730","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","12927","False","2000","0,00","0,00","0,00","4,39","0,93","137,90","0,69","-0,02","-2,71","-19,96","-4,82","-250,00","2000","1765","2000","1734","True","True","True","100","-0,0692","-0,0029","0,9974","0,003","0,050","-0,056","-0,18","3,99","84,87","1,000","30,04","15","True","1,43","True","False","0"
"2026-06-20 15:09:18.248","4,59","True","124,9","1201","730","Drone Avionics Console - Google Chrome","0","False","EMERGENCY_STOP","False","13274","False","2000","0,00","0,00","0,00","4,39","0,93","137,90","0,69","-0,02","-2,71","-19,96","-4,82","-250,00","2000","1765","2000","1734","True","True","True","100","-0,0688","-0,0039","0,9975","0,026","0,004","-0,094","-0,19","3,98","84,62","1,001","30,04","3","True","1,44","True","False","0"
"2026-06-20 15:09:18.616","4,97","True","132,9","1201","730","Drone Avionics Console - Google Chrome","1","True","NONE","False","109","False","2000","0,00","0,00","84,65","3,98","-0,19","84,65","-0,06","0,05","-0,09","-19,08","0,88","0,09","1981","2000","2000","1980","True","True","True","100","-0,0764","-0,0128","0,9914","0,141","0,538","-0,361","-0,21","4,00","84,75","0,985","30,03","21","True","1,45","True","False","0"
"2026-06-20 15:09:18.975","5,34","True","143,1","1201","730","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","25","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-15,70","0,55","0,07","1984","2000","2000","1983","True","True","True","100","-0,0799","-0,0141","0,9746","0,194","1,676","3,516","-0,30","4,12","85,59","0,968","30,05","22","True","1,48","True","False","0"
"2026-06-20 15:09:19.332","5,69","True","136,7","1181","659","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","103","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-15,96","0,76","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0841","-0,0097","0,9913","0,507","1,416","1,791","-0,18","4,63","86,67","1,057","30,04","12","True","1,50","True","False","0"
"2026-06-20 15:09:19.681","6,03","True","131,2","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","214","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-15,98","0,76","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0360","-0,0787","0,9474","1,896","2,118","-0,850","-0,27","4,48","87,27","0,927","30,05","7","True","1,51","True","False","0"
"2026-06-20 15:09:20.044","6,4","True","132,9","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","89","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,02","0,76","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0505","-0,0568","0,9636","1,385","1,546","-0,262","-0,37","4,24","87,72","0,952","30,03","12","True","1,53","True","False","0"
"2026-06-20 15:09:20.406","6,77","True","146,1","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","195","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,04","0,77","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0893","0,0304","1,0208","-0,493","-1,072","2,104","-0,22","4,13","88,33","1,005","30,05","12","True","1,55","True","False","0"
"2026-06-20 15:09:20.788","7,13","True","128,9","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","85","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,08","0,77","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0864","0,0701","1,0318","-1,783","-1,645","2,822","-0,34","4,02","88,65","1,088","30,03","6","True","1,56","True","False","0"
"2026-06-20 15:09:21.134","7,5","True","149,2","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","177","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,10","0,77","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0690","-0,0275","0,9935","1,102","0,172","-1,140","-0,45","3,94","88,80","0,954","30,03","19","True","1,57","True","False","0"
"2026-06-20 15:09:21.500","7,86","True","143,1","1098","427","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","51","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,14","0,77","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0759","0,0631","1,0247","-1,424","-0,836","1,173","-0,56","3,90","88,93","1,040","30,04","13","True","1,57","True","False","0"
"2026-06-20 15:09:21.871","8,22","True","131,4","753","495","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","141","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,16","0,77","-0,04","1984","2000","2000","1983","True","True","True","100","-0,0843","0,0588","1,0235","-1,882","-0,691","1,448","-0,54","3,88","88,88","1,070","30,03","14","True","1,55","True","False","0"
"2026-06-20 15:09:22.248","8,6","True","132","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","44","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,20","0,77","-0,04","1984","2000","2000","1982","True","True","True","100","-0,0671","-0,0313","0,9962","-0,050","-0,332","-0,934","-0,34","3,98","88,98","1,026","30,04","14","True","1,52","True","False","0"
"2026-06-20 15:09:22.599","8,97","True","148,8","630","530","Drone Avionics Console - Google Chrome","1","False","MANUAL_OVERRIDE","True","142","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,22","0,77","-0,04","1984","2000","2000","1982","True","True","True","100","-0,0702","-0,0016","0,9972","0,988","-0,790","0,142","0,04","3,94","89,19","0,977","30,03","11","True","1,52","True","False","0"
"2026-06-20 15:09:22.962","9,48","True","300,4","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","87","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,26","0,78","-0,04","1984","2000","2000","1982","True","True","True","100","-0,0752","0,0547","1,0137","-1,829","-0,187","1,478","0,09","3,92","89,40","1,054","30,03","21","True","1,52","True","False","0"
"2026-06-20 15:09:23.483","10,06","True","354,6","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","124","False","2000","0,00","0,00","84,65","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,30","0,78","-0,04","1984","2000","2000","1982","True","True","True","100","-0,0926","0,0256","1,0367","-0,646","-0,958","1,585","0,00","3,91","89,24","1,044","30,03","19","True","1,54","True","False","0"
"2026-06-20 15:09:24.078","10,64","True","339,7","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","26","False","2000","0,00","0,00","84,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,35","0,78","-2,33","1986","2000","2000","1980","True","True","True","100","-0,0622","-0,0137","1,0011","-0,073","-0,439","-0,392","0,01","3,90","89,37","1,010","30,03","7","True","1,56","True","False","0"
"2026-06-20 15:09:24.630","11,29","True","444,8","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","236","False","2000","0,00","0,00","8,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,38","0,78","-250,00","2000","1767","2000","1732","True","True","True","100","-0,0647","-0,0126","0,9885","-0,088","0,241","-1,270","-0,22","3,97","89,40","1,014","30,03","17","True","1,60","True","False","0"
"2026-06-20 15:09:25.351","12,32","True","756,4","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","201","False","2000","0,00","0,00","80,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,45","0,79","71,21","1913","2000","1944","2000","True","True","True","100","-0,0878","-0,0103","0,9972","-3,096","-0,225","4,555","-0,41","4,00","89,91","1,073","30,04","11","True","1,61","True","False","0"
"2026-06-20 15:09:26.348","13,09","True","526,4","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","33","False","2000","0,00","0,00","80,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,54","0,79","-10,97","1995","2000","2000","1971","True","True","True","100","-0,0915","0,0256","1,0240","-0,966","-1,065","3,226","-0,20","3,81","89,82","1,034","30,03","6","True","1,63","True","False","0"
"2026-06-20 15:09:27.099","13,71","True","396,1","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","24","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,59","0,79","-187,33","2000","1830","2000","1795","True","True","True","100","-0,0459","-0,0116","0,9848","-0,752","0,294","0,593","0,33","3,75","89,61","1,027","30,02","15","True","1,66","True","False","0"
"2026-06-20 15:09:27.749","14,19","True","223","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","29","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,64","0,79","-187,47","2000","1829","2000","1795","True","True","True","100","-0,0461","-0,0593","0,9649","1,133","1,790","-3,781","-0,09","3,82","89,29","0,956","30,05","2","True","1,69","True","False","0"
"2026-06-20 15:09:28.200","14,66","True","240,2","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","341","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,66","0,80","-187,47","2000","1829","2000","1795","True","True","True","100","-0,1049","0,0476","1,0209","-0,684","-2,133","-2,224","-0,07","3,87","88,85","1,019","30,03","16","True","1,71","True","False","0"
"2026-06-20 15:09:28.669","15,03","True","143","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","215","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,70","0,80","-187,47","2000","1830","2000","1795","True","True","True","100","-0,0946","0,0015","1,0081","-1,134","0,576","1,005","-0,16","4,02","88,99","0,981","30,03","7","True","1,71","True","False","0"
"2026-06-20 15:09:29.030","15,38","True","128,2","630","530","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","63","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,74","0,80","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0896","0,0117","0,9933","0,522","0,851","-1,209","-0,13","4,22","89,30","0,965","30,02","10","True","1,71","True","False","0"
"2026-06-20 15:09:29.376","15,72","True","128,5","728","552","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","151","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,76","0,80","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0694","0,0462","1,0234","-2,020","-0,950","0,684","-0,11","4,14","88,96","1,030","30,03","20","True","1,70","True","False","0"
"2026-06-20 15:09:29.724","16,08","True","143,1","917","579","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","31","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,80","0,80","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0550","-0,0490","0,9762","2,667","1,378","-1,736","-0,08","4,02","88,65","0,971","30,02","6","True","1,70","True","False","0"
"2026-06-20 15:09:30.084","16,46","True","153,1","917","579","Drone Avionics Console - Google Chrome","1","False","MANUAL_OVERRIDE","True","113","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,82","0,80","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0515","-0,0307","0,9726","1,599","1,828","-0,568","-0,22","4,03","88,72","0,919","30,05","7","True","1,69","True","False","0"
"2026-06-20 15:09:30.460","16,82","True","142,4","845","490","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","231","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,84","0,80","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0791","0,0611","1,0454","-2,363","-0,630","0,921","0,08","4,04","88,43","1,069","30,04","17","True","1,69","True","False","0"
"2026-06-20 15:09:30.836","17,25","True","191","841","482","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","115","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,88","0,81","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0635","0,0357","1,0062","-2,119","2,416","-0,300","0,07","4,15","88,85","0,938","30,02","22","True","1,68","True","False","0"
"2026-06-20 15:09:31.242","17,62","True","163,6","841","482","Drone Avionics Console - Google Chrome","2","False","MANUAL_OVERRIDE","True","42","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,92","0,81","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0562","-0,0144","0,9999","1,538","-0,485","-0,461","-0,23","4,07","89,00","0,990","30,04","15","True","1,67","True","False","0"
"2026-06-20 15:09:31.636","18,03","True","174,1","841","482","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","171","False","2000","0,00","0,00","0,00","3,98","-0,19","84,67","0,90","-0,07","-0,18","-16,94","0,81","-187,47","2000","1830","2000","1794","True","True","True","100","-0,0751","-0,0113","1,0013","-0,409","1,836","-0,827","-0,48","4,21","89,05","0,981","30,04","16","True","1,67","True","False","0"
"2026-06-20 15:09:32.033","18,41","True","161","1055","471","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","69","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","12,85","0,81","-187,47","2000","1800","2000","1824","True","True","True","100","-0,0911","-0,0332","0,9253","8,041","-6,103","-1,216","-0,30","3,87","89,02","1,040","30,04","16","True","1,66","True","False","0"
"2026-06-20 15:09:32.411","18,79","True","162,9","1135","502","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","214","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","-1,03","0,81","-187,47","2000","1814","2000","1810","True","True","True","100","-0,0528","0,0169","1,0009","-0,111","-2,996","1,264","-0,15","3,82","88,95","1,070","30,06","13","True","1,67","True","False","0"
"2026-06-20 15:09:32.790","19,17","True","163,4","1135","502","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","86","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","-1,03","0,81","-187,47","2000","1814","2000","1810","True","True","True","100","-0,0893","0,0700","1,0318","-1,127","-1,019","2,280","-0,11","3,81","88,96","1,021","30,04","20","True","1,66","True","False","0"
"2026-06-20 15:09:33.166","19,73","True","342","1133","490","Drone Avionics Console - Google Chrome","1","False","MANUAL_OVERRIDE","True","231","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","-1,03","0,81","-187,47","2000","1814","2000","1810","True","True","True","100","-0,0689","0,0143","0,9941","0,286","-1,843","1,112","0,04","3,82","89,04","1,050","30,02","18","True","1,66","True","False","0"
"2026-06-20 15:09:33.736","20,54","True","582,9","1133","490","Drone Avionics Console - Google Chrome","1","False","MANUAL_OVERRIDE","True","171","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","-1,03","0,82","-187,47","2000","1814","2000","1810","True","True","True","100","-0,0725","0,0350","1,0273","-1,401","-0,340","1,814","0,42","3,75","89,00","1,015","30,03","3","True","1,70","True","False","0"
"2026-06-20 15:09:34.536","21,32","True","563,9","1133","490","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","253","False","2000","0,00","0,00","0,00","0,00","-0,19","84,67","0,90","-0,07","-0,18","-1,03","0,82","-187,47","2000","1814","2000","1810","True","True","True","100","-0,0574","-0,0135","0,9892","-0,165","1,706","-0,926","0,44","3,97","89,37","0,953","30,03","12","True","1,69","True","False","0"
"2026-06-20 15:09:35.323","22,15","True","610,7","1342","474","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","256","False","2000","0,00","0,00","0,00","0,00","0,00","84,67","0,90","-0,07","-0,18","-1,03","-0,43","-187,47","2000","1813","2000","1811","True","True","True","100","-0,0612","-0,0205","0,9747","0,095","0,783","0,234","0,08","4,00","88,81","0,923","30,02","10","True","1,70","True","False","0"
"2026-06-20 15:09:36.191","22,79","True","385","1342","474","Drone Avionics Console - Google Chrome","2","False","MANUAL_OVERRIDE","True","158","False","2000","0,00","0,00","0,00","0,00","0,00","84,67","0,90","-0,07","-0,18","-1,03","0,06","-187,47","2000","1813","2000","1811","True","True","True","100","-0,0704","0,0166","1,0058","0,156","-0,034","-1,255","0,10","3,94","89,12","0,977","30,00","17","True","1,71","True","False","0"
"2026-06-20 15:09:36.805","23,54","True","517","1175","586","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","379","False","2000","0,00","0,00","0,00","0,00","0,00","84,67","0,90","-0,07","-0,18","-1,03","0,06","-187,47","2000","1813","2000","1811","True","True","True","100","-0,0821","0,0314","1,0307","-1,844","-1,828","0,990","0,10","3,88","89,28","1,098","30,02","19","True","1,71","True","False","0"
"2026-06-20 15:09:37.578","24,03","True","238,6","894","786","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","24","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0958","0,0240","1,0325","-1,012","-1,492","1,486","-0,05","3,84","89,22","1,080","30,02","11","True","1,69","True","False","0"
"2026-06-20 15:09:38.048","24,56","True","294,3","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","149","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0669","0,0648","1,0184","-2,348","-0,240","1,898","0,15","3,82","89,25","1,006","30,01","8","True","1,68","True","False","0"
"2026-06-20 15:09:38.568","24,94","True","153","899","748","Drone Avionics Console - Google Chrome","1","False","MANUAL_OVERRIDE","True","115","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0668","0,0140","1,0196","-1,340","-0,821","0,257","-0,13","3,90","89,06","1,060","30,00","3","True","1,68","True","False","0"
"2026-06-20 15:09:38.943","25,32","True","157","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","275","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0729","0,0315","1,0001","-1,913","-0,309","1,448","-0,25","3,92","88,95","1,005","30,01","15","True","1,68","True","False","0"
"2026-06-20 15:09:39.325","25,67","True","129","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","656","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0881","0,0705","1,0229","-1,943","-0,546","2,868","-0,21","4,00","89,14","1,014","30,00","23","True","1,67","True","False","0"
"2026-06-20 15:09:39.669","26,03","True","139","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","1010","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0720","-0,0166","1,0015","0,530","-0,729","-2,010","-0,19","4,07","89,09","1,049","30,02","10","True","1,66","True","False","0"
"2026-06-20 15:09:40.035","26,41","True","161,4","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","1367","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0661","0,0246","1,0055","-1,134","-0,065","1,921","-0,12","4,05","89,21","1,027","29,99","19","True","1,65","True","False","0"
"2026-06-20 15:09:40.457","26,81","True","131,5","899","748","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","1790","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0738","-0,0102","0,9980","2,728","-0,179","-2,903","0,06","4,08","89,25","0,978","30,01","7","True","1,65","True","False","0"
"2026-06-20 15:09:40.805","27,15","True","130","1074","719","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","2138","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0637","0,0249","0,9994","-0,936","0,576","1,562","-0,08","4,03","88,90","1,021","30,01","15","True","1,66","True","False","0"
"2026-06-20 15:09:41.165","27,51","True","130","1182","742","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","2497","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0759","-0,0189","0,9880","1,072","0,210","-0,774","0,02","4,17","88,89","0,990","30,02","3","True","1,66","True","False","0"
"2026-06-20 15:09:41.540","27,91","True","148,9","1205","742","Drone Avionics Console - Google Chrome","0","False","MANUAL_OVERRIDE","True","2871","False","2000","0,00","0,00","0,00","0,00","0,00","0,00","0,90","-0,07","-0,18","-1,03","0,06","-1,20","2000","1999","2000","1997","True","True","True","100","-0,0802","-0,0086","1,0018","4,217","1,004","-1,827","0,56","4,32","88,80","0,962","30,00","21","True","1,66","True","False","0"
